Time,Time Code,Country Name,Country Code,"Population, total [SP.POP.TOTL]",Population growth (annual %) [SP.POP.GROW],GDP (constant 2010 US$) [NY.GDP.MKTP.KD],Imports of goods and services (constant 2010 US$) [NE.IMP.GNFS.KD],Exports of goods and services (current US$) [NE.EXP.GNFS.CD],Average precipitation in depth (mm per year) [AG.LND.PRCP.MM]
2006,YR2006,"Korea, Dem. People’s Rep.",PRK,24054864,0.628442622,..,..,..,..
2006,YR2006,"Korea, Rep.",KOR,48438292,0.52519994,9.75115E+11,4.02775E+11,3.75223E+11,..
2006,YR2006,Kosovo,XKX,1719536,0.803200286,4781048518,2329051168,553882825.2,..
2006,YR2006,Kuwait,KWT,2373672,4.457107085,1.17128E+11,..,66560992419,..
2006,YR2006,Kyrgyz Republic,KGZ,5218400,1.075051294,3979134970,4135896973,1182432651,..
2006,YR2006,Lao PDR,LAO,5846074,1.627903424,5266031526,2084770783,1317450000,..
2006,YR2006,Latvia,LVA,2218357,-0.917272957,27388907799,16302613103,8573078756,..
2006,YR2006,Lebanon,LBN,4759753,1.289649355,27091387656,14165958261,7837807010,..
2006,YR2006,Lesotho,LSO,1989939,-0.309830549,1969190772,1819763504,..,..
2006,YR2006,Liberia,LBR,3329211,3.393924383,1523777252,898041607.2,922573400,..
2006,YR2006,Libya,LBY,5886872,1.510586351,65725799949,17011222480,40429811206,..
2006,YR2006,Liechtenstein,LIE,34970,0.737629451,..,..,..,..
2006,YR2006,Lithuania,LTU,3269909,-1.596378318,37628491450,23965739827,17215943029,..
2006,YR2006,Luxembourg,LUX,472637,1.595051918,49600152321,66757957537,74753899134,..
2006,YR2006,"Macao SAR, China",MAC,493799,2.240593723,18725981466,8414856655,11682955483,..
2006,YR2006,Madagascar,MDG,18880269,2.921158358,9159372432,2601411168,1757983951,..
2006,YR2006,Malawi,MWI,12973699,2.716977602,5095550005,1327101332,705004282.7,..
2006,YR2006,Malaysia,MYS,26201961,1.970866088,2.16305E+11,1.65553E+11,1.82516E+11,..
2006,YR2006,Maldives,MDV,327487,2.435311476,2205437293,..,..,..
2006,YR2006,Mali,MLI,13203378,3.294217928,8931142153,2563861904,1963267806,..
2006,YR2006,Malta,MLT,405308,0.364336947,7960297534,10039732907,8364566054,..
2006,YR2006,Marshall Islands,MHL,55767,0.91691703,155096338.8,136751806.9,37360700,..
2006,YR2006,Mauritania,MRT,3111906,2.859079051,5608451983,1910944986,1698200654,..
2006,YR2006,Mauritius,MUS,1233996,0.466403526,8325631105,6145308488,4107909335,..
2006,YR2006,Mexico,MEX,107560153,1.456207605,1.02691E+12,3.08472E+11,2.66526E+11,..
2006,YR2006,"Micronesia, Fed. Sts.",FSM,105371,-0.716787939,299837907.8,..,45844200,..
2006,YR2006,Moldova,MDA,2880095,-0.277937548,6239767853,4073162038,1542446634,..
2006,YR2006,Monaco,MCO,34190,1.020102036,5145300278,..,..,..
2006,YR2006,Mongolia,MNG,2558856,1.275541946,5702204050,..,2029426100,..
2006,YR2006,Montenegro,MNE,615025,0.124299813,3737825279,2199185610,1104045916,..
2006,YR2006,Morocco,MAR,30804683,1.139811914,78544623311,30990255774,22483549354,..
2006,YR2006,Mozambique,MOZ,21080110,2.820144111,8482635358,3109701080,2494913629,..
2006,YR2006,Myanmar,MMR,49301050,0.714756263,33103433579,..,22782752.44,..
2006,YR2006,Namibia,NAM,1971317,1.688022879,9795172600,4216176002,3630154010,..
2006,YR2006,Nauru,NRU,9828,-0.213447253,41618955.34,..,..,..
2006,YR2006,Nepal,NPL,26066693,1.243735705,13310843466,3620521211,1216071411,..
2006,YR2006,Netherlands,NLD,16346101,0.160613669,8.17859E+11,4.87792E+11,5E+11,..
2006,YR2006,New Caledonia,NCL,235750,1.495754382,..,..,..,..
2006,YR2006,New Zealand,NZL,4184600,1.21898486,1.41737E+11,37892724180,33025095649,..
2006,YR2006,Nicaragua,NIC,5513763,1.370910713,7981069447,4170051422,2114713700,..
2006,YR2006,Niger,NER,14143971,3.742123504,6382211974,1362612689,659728390,..
2006,YR2006,Nigeria,NGA,142538308,2.610843826,2.72201E+11,87574344431,69688762822,..
2006,YR2006,North Macedonia,MKD,2063131,0.138623354,8133795710,4668559072,2592957637,..
2006,YR2006,Northern Mariana Islands,MNP,55882,-1.17414001,1151908189,874627659.6,829000000,..
2006,YR2006,Norway,NOR,4660677,0.805392739,4.18661E+11,1.10642E+11,1.54283E+11,..
2006,YR2006,Oman,OMN,2580758,2.730211888,46657129142,13996393716,22899478403,..
2006,YR2006,Pakistan,PAK,164022627,2.29323254,1.5904E+11,38475200598,19400851368,..
2006,YR2006,Palau,PLW,19540,-1.225823442,206645875.3,174042773.3,93064895.63,..
2006,YR2006,Panama,PAN,3391666,1.828377907,22335670400,14966881673,12004967500,..
2006,YR2006,Papua New Guinea,PNG,6646895,2.313211289,11271321389,..,..,..
2006,YR2006,Paraguay,PRY,5913209,1.518486779,21895565804,7183209655,6216897492,..
2006,YR2006,Peru,PER,28102056,0.843022977,1.1375E+11,21809576340,27068649606,..
2006,YR2006,Philippines,PHL,87888675,1.793723347,1.72167E+11,56179815082,52651028698,..
2006,YR2006,Poland,POL,38141267,-0.063370574,4.03193E+11,1.59441E+11,1.30339E+11,..
2006,YR2006,Portugal,PRT,10522288,0.180332441,2.34702E+11,85177926024,63319988709,..
2006,YR2006,Puerto Rico,PRI,3805214,-0.423467205,1.03857E+11,..,60118700000,..
2006,YR2006,Qatar,QAT,1022711,16.70019074,67314817504,..,38244780220,..
2006,YR2006,Romania,ROU,21193760,-0.59240256,1.56266E+11,46311408663,30226593094,..
2006,YR2006,Russian Federation,RUS,143049637,-0.32744527,1.38661E+12,2.54133E+11,3.33908E+11,..
2006,YR2006,Rwanda,RWA,9043337,2.271704584,4488300945,1238490085,359783023.8,..
2006,YR2006,Samoa,WSM,180876,0.63726807,645591649.9,..,148046270.6,..
2006,YR2006,San Marino,SMR,29700,1.274075245,2082324148,..,..,..
2006,YR2006,Sao Tome and Principe,STP,161681,2.637759345,161123899.7,..,..,..
2006,YR2006,Saudi Arabia,SAU,24498310,2.823882799,4.74473E+11,1.28269E+11,2.25507E+11,..
2006,YR2006,Senegal,SEN,11382268,2.600244467,14058574473,4907775408,3036158353,..
2006,YR2006,Serbia,SRB,7411569,-0.393204593,37953228516,17827671499,9563353181,..
2006,YR2006,Seychelles,SYC,84600,2.080596735,856684174.3,..,857524992.3,..
2006,YR2006,Sierra Leone,SLE,5829237,3.200538522,2082317301,512901480.5,317931420.7,..
2006,YR2006,Singapore,SGP,4401365,3.129389156,1.88315E+11,3.29907E+11,3.38933E+11,..
2006,YR2006,Sint Maarten (Dutch part),SXM,33441,1.294185282,..,..,..,..
2006,YR2006,Slovak Republic,SVK,5373054,0.004597119,77107959092,64833442962,57443155188,..
2006,YR2006,Slovenia,SVN,2006868,0.319114537,46419626983,28711942245,25611438966,..
2006,YR2006,Solomon Islands,SLB,481078,2.347120772,687831680.3,..,165043695.4,..
2006,YR2006,Somalia,SOM,10763905,2.989666515,..,..,..,..
2006,YR2006,South Africa,ZAF,48489459,1.263600129,3.40285E+11,1.00168E+11,79519161190,..
2006,YR2006,South Sudan,SSD,7907406,4.81172748,..,..,..,..
2006,YR2006,Spain,ESP,44397319,1.690352556,1.41009E+12,4.31901E+11,3.17875E+11,..
2006,YR2006,Sri Lanka,LKA,19695972,0.769526256,44825899741,13840296492,8520291702,..
2006,YR2006,St. Kitts and Nevis,KNA,47333,1.021402945,746631608.5,..,..,..
2006,YR2006,St. Lucia,LCA,165381,1.194668677,1411003722,..,..,..
2006,YR2006,St. Martin (French part),MAF,35237,2.846849807,..,..,..,..
2006,YR2006,St. Vincent and the Grenadines,VCT,108603,-0.010128121,685821912.1,..,211994444.4,..
2006,YR2006,Sudan,SDN,31661823,2.275427246,45292537460,10068614500,6832645406,..
2006,YR2006,Suriname,SUR,505292,1.160696303,3683479343,..,1385355542,..
2006,YR2006,Sweden,SWE,9080505,0.562483906,4.75064E+11,1.8496E+11,2.00916E+11,..
2006,YR2006,Switzerland,CHE,7483934,0.627558473,5.45009E+11,2.69413E+11,2.43432E+11,..
2006,YR2006,Syrian Arab Republic,SYR,19059258,3.731453234,..,..,13167996090,..
2006,YR2006,Tajikistan,TJK,6922587,1.943860713,4384351727,2663527560,1645949551,..
2006,YR2006,Tanzania,TZA,39548663,2.816486992,25345302699,6658292022,3434320449,..
2006,YR2006,Thailand,THA,65812536,0.604057085,2.97865E+11,1.833E+11,1.52293E+11,..
2006,YR2006,Timor-Leste,TLS,1016432,2.117532827,596823630.9,463938434.9,41881700,..
2006,YR2006,Togo,TGO,5762880,2.659433782,2978143147,1448746173,831033136.8,..
2006,YR2006,Tonga,TON,101706,0.790681822,365475456.6,..,42550151.82,..
2006,YR2006,Trinidad and Tobago,TTO,1302561,0.466245795,20709938758,..,..,..
2006,YR2006,Tunisia,TUN,10201214,0.930113754,37129671720,15149586349,15823365890,..
2006,YR2006,Turkey,TUR,68756810,1.248866309,7.1095E+11,1.82435E+11,1.24756E+11,..
2006,YR2006,Turkmenistan,TKM,4810109,1.159749971,15301298963,..,3608775982,..
2006,YR2006,Turks and Caicos Islands,TCA,29391,4.207599856,..,..,..,..
2006,YR2006,Tuvalu,TUV,10120,1.192857087,29809991.95,..,..,..
2006,YR2006,Uganda,UGA,28571475,3.15330824,19974256066,4173161489,1524126924,..
2006,YR2006,Ukraine,UKR,46787786,-0.676059673,1.39608E+11,70839862326,47525544554,..
2006,YR2006,United Arab Emirates,ARE,5300174,14.42464112,2.82685E+11,1.62942E+11,1.52434E+11,..
2006,YR2006,United Kingdom,GBR,60846820,0.735048678,2.48243E+12,7.89758E+11,7.35455E+11,..
2006,YR2006,United States,USA,298379912,0.964253917,1.47417E+13,2.39519E+12,1.47261E+12,..
2006,YR2006,Uruguay,URY,3325401,0.108256053,31393471352,7470651763,5932087138,..
2006,YR2006,Uzbekistan,UZB,26488250,1.220216354,33639584098,4407521566,6328126538,..
2006,YR2006,Vanuatu,VUT,214370,2.402086923,596181554.8,260692644.1,181334552.9,..
2006,YR2006,"Venezuela, RB",VEN,26850194,1.568073774,3.60142E+11,65733186217,67003462040,..
2006,YR2006,Vietnam,VNM,84617540,0.931889277,91307613277,63170008815,44944777029,..
2006,YR2006,Virgin Islands (U.S.),VIR,108371,-0.076559441,4386062957,14529634521,12730000000,..
2006,YR2006,West Bank and Gaza,PSE,3406334,2.555258675,7559194714,4782778117,736300000,..
2006,YR2006,"Yemen, Rep.",YEM,20687646,2.84483564,25794848835,..,..,..
2006,YR2006,Zambia,ZMB,12173514,2.640770646,14405696504,2666552563,4157837751,..
2006,YR2006,Zimbabwe,ZWE,12155491,0.650310828,11323673004,3586218561,1957416600,..
2006,YR2006,Arab World,ARB,322452754,2.377071151,1.80936E+12,6.20275E+11,7.65036E+11,..
2006,YR2006,Caribbean small states,CSS,6788114,0.673394032,63099644724,..,..,..
2006,YR2006,Central Europe and the Baltics,CEB,105772481,-0.254078786,1.21251E+12,6.06215E+11,5.02207E+11,..
2006,YR2006,Early-demographic dividend,EAR,2733278833,1.616734166,7.3292E+12,1.89658E+12,1.67974E+12,..
2006,YR2006,East Asia & Pacific,EAS,2146744075,0.731870877,1.41956E+13,4.30335E+12,3.82769E+12,..
2006,YR2006,East Asia & Pacific (excluding high income),EAP,1909891462,0.771180137,5.47747E+12,..,1.55401E+12,..
2006,YR2006,East Asia & Pacific (IDA & IBRD countries),TEA,1885806859,0.773000811,5.46674E+12,..,1.55188E+12,..
2006,YR2006,Euro area,EMU,330922789,0.468264633,1.25179E+13,4.558E+12,4.31073E+12,..
2006,YR2006,Europe & Central Asia,ECS,874157201,0.309891382,2.04118E+13,7.18984E+12,6.80187E+12,..
2006,YR2006,Europe & Central Asia (excluding high income),ECA,371318140,0.184981871,2.64447E+12,6.92213E+11,6.38582E+11,..
2006,YR2006,Europe & Central Asia (IDA & IBRD countries),TEC,434964326,0.123498999,3.26512E+12,9.24269E+11,8.18271E+11,..
2006,YR2006,European Union,EUU,436998049,0.3251053,1.43261E+13,5.34327E+12,5.03774E+12,..
2006,YR2006,Fragile and conflict affected situations,FCS,587009010,2.534574914,1.17606E+12,3.41292E+11,2.82717E+11,..
2006,YR2006,Heavily indebted poor countries (HIPC),HPC,558909236,2.824718895,3.93713E+11,1.26452E+11,83064258489,..
2006,YR2006,High income,HIC,1145660099,0.734950497,4.43615E+13,1.24027E+13,1.11612E+13,..
2006,YR2006,IBRD only,IBD,4253873147,1.034300859,1.59719E+13,4.24186E+12,3.75801E+12,..
2006,YR2006,IDA & IBRD total,IBT,5497791204,1.336230375,1.71393E+13,4.60646E+12,3.99468E+12,..
2006,YR2006,IDA blend,IDB,414232526,2.376765563,5.62768E+11,1.65124E+11,1.2212E+11,..
2006,YR2006,IDA only,IDX,829685531,2.385405598,6.03658E+11,1.89504E+11,1.1345E+11,..
2006,YR2006,IDA total,IDA,1243918057,2.38252825,1.17112E+12,3.63029E+11,2.35502E+11,..
2006,YR2006,Late-demographic dividend,LTE,2127750972,0.635833102,1.04732E+13,..,2.93929E+12,..
2006,YR2006,Latin America & Caribbean,LCN,563337673,1.227912008,4.70187E+12,8.97878E+11,8.68693E+11,..
2006,YR2006,Latin America & Caribbean (excluding high income),LAC,533896504,1.249414963,4.29557E+12,7.55062E+11,6.86319E+11,..
2006,YR2006,Latin America & the Caribbean (IDA & IBRD countries),TLA,547139425,1.264692284,4.50973E+12,8.26654E+11,7.72762E+11,..
2006,YR2006,Least developed countries: UN classification,LDC,762132501,2.41094058,5.29098E+11,1.66638E+11,1.08815E+11,..
2006,YR2006,Low & middle income,LMY,5447074438,1.351349613,1.63151E+13,4.30864E+12,3.72756E+12,..
2006,YR2006,Low income,LIC,475927007,2.863182365,3.06163E+11,..,..,..
2006,YR2006,Lower middle income,LMC,2389129523,1.667362223,3.14874E+12,9.38147E+11,7.0812E+11,..
2006,YR2006,Middle East & North Africa,MEA,354302463,2.095666553,2.38705E+12,7.73316E+11,9.07624E+11,..
2006,YR2006,Middle East & North Africa (excluding high income),MNA,310109412,1.756788293,1.16807E+12,3.24628E+11,3.16638E+11,..
2006,YR2006,Middle East & North Africa (IDA & IBRD countries),TMN,306703078,1.747630212,1.16053E+12,3.19578E+11,3.15884E+11,..
2006,YR2006,Middle income,MIC,4971147431,1.208937685,1.601E+13,4.21702E+12,3.671E+12,..
2006,YR2006,North America,NAC,331015609,0.973418076,1.62424E+13,2.86865E+12,1.94249E+12,..
2006,YR2006,Not classified,INX,..,..,..,..,..,..
2006,YR2006,OECD members,OED,1250788452,0.745255815,4.39978E+13,1.13415E+13,9.85762E+12,..
2006,YR2006,Other small states,OSS,23486218,2.429701913,2.46185E+11,1.24146E+11,1.34659E+11,..
2006,YR2006,Pacific island small states,PSS,2100869,1.257532131,6272466994,..,2285488767,..
2006,YR2006,Post-demographic dividend,PST,1052054839,0.543609141,4.16326E+13,1.11373E+13,9.75102E+12,..
2006,YR2006,Pre-demographic dividend,PRE,653695022,2.870929506,8.0059E+11,2.66199E+11,2.18148E+11,..
2006,YR2006,Small states,SST,32375201,1.980070556,3.156E+11,1.59599E+11,1.62701E+11,..
2006,YR2006,South Asia,SAS,1543610696,1.629453584,1.61178E+12,3.78715E+11,2.41855E+11,..
2006,YR2006,South Asia (IDA & IBRD),TSA,1543610696,1.629453584,1.61178E+12,3.78715E+11,2.41855E+11,..
2006,YR2006,Sub-Saharan Africa,SSF,779566820,2.719919317,1.12731E+12,3.64311E+11,2.97459E+11,..
2006,YR2006,Sub-Saharan Africa (excluding high income),SSA,778248224,2.72363852,1.11813E+12,3.57174E+11,2.9246E+11,..
2006,YR2006,Sub-Saharan Africa (IDA & IBRD countries),TSS,779566820,2.719919317,1.12731E+12,3.64311E+11,2.97459E+11,..
2006,YR2006,Upper middle income,UMC,2582017908,0.788426637,1.28613E+13,..,2.96335E+12,..
2006,YR2006,World,WLD,6592734537,1.243693175,6.06817E+13,1.68682E+13,1.48927E+13,..
2007,YR2007,Afghanistan,AFG,27100536,2.493842299,10990594707,..,..,327
2007,YR2007,Albania,ALB,2970017,-0.755718755,10351466806,5686759345,3016115601,1485
2007,YR2007,Algeria,DZA,34166972,1.551382583,1.49517E+11,37150169076,63469316609,89
2007,YR2007,American Samoa,ASM,58365,-1.263296561,614907489,680489878.5,505000000,..
2007,YR2007,Andorra,AND,82684,2.066338175,3935330770,..,..,..
2007,YR2007,Angola,AGO,20905363,3.68063537,71587733475,34374616424,44319695565,1010
2007,YR2007,Antigua and Barbuda,ATG,84026,1.585830631,1415997591,..,1014518519,1030
2007,YR2007,Argentina,ARG,39684295,0.998858904,3.92935E+11,54235675229,65162321195,591
2007,YR2007,Armenia,ARM,2932618,-0.872160581,9867396625,4249494587,1674567081,562
2007,YR2007,Aruba,ABW,101222,0.384052418,2776274358,..,1730167598,..
2007,YR2007,Australia,AUS,20827600,0.624678435,1.06271E+12,2.01709E+11,1.72357E+11,534
2007,YR2007,Austria,AUT,8295487,0.324146535,3.94121E+11,1.87934E+11,2.043E+11,1110
2007,YR2007,Azerbaijan,AZE,8581300,1.133855466,41739296292,9968480746,22516839529,447
2007,YR2007,"Bahamas, The",BHS,337389,1.901849904,10622910634,5364059152,4257100000,1292
2007,YR2007,Bahrain,BHR,1035919,7.776022595,22621888298,10915053191,17314361702,83
2007,YR2007,Bangladesh,BGD,142660376,1.226617775,98053782906,26096841409,13530306979,2666
2007,YR2007,Barbados,BRB,278700,0.439788762,4850000000,..,2273854150,1422
2007,YR2007,Belarus,BLR,9560953,-0.458847536,48073493773,31085368460,27593429637,618
2007,YR2007,Belgium,BEL,10625700,0.734330831,4.75079E+11,3.51353E+11,3.68272E+11,847
2007,YR2007,Belize,BLZ,299025,2.60739692,1289176335,818385708.3,788432250,1705
2007,YR2007,Benin,BEN,8454793,2.854085561,8700254776,2307696088,1798312733,1039
2007,YR2007,Bermuda,BMU,64888,0.565689754,7347663467,..,..,..
2007,YR2007,Bhutan,BTN,664876,1.129268455,1236061819,741418223.4,657474450.1,2200
2007,YR2007,Bolivia,BOL,9558439,1.719932541,17200396537,6181355086,5483666701,1146
2007,YR2007,Bosnia and Herzegovina,BIH,3762786,-0.070083064,16650743292,9110057943,4276291113,1028
2007,YR2007,Botswana,BWA,1875459,2.131424745,12004283599,5876860270,5963543364,416
2007,YR2007,Brazil,BRA,190130443,1.037862037,1.95711E+12,1.82004E+11,1.86199E+11,1761
2007,YR2007,British Virgin Islands,VGB,25047,4.174235511,..,..,..,..
2007,YR2007,Brunei Darussalam,BRN,374965,1.261912434,13869146021,3491262120,8310397452,2722
2007,YR2007,Bulgaria,BGR,7545338,-0.735282284,48876966228,32912624008,23262813856,608
2007,YR2007,Burkina Faso,BFA,14252021,3.011815794,8557713153,1747992152,789151176.8,748
2007,YR2007,Burundi,BDI,7862214,3.288776865,1775752462,542240309.6,92221558.66,1274
2007,YR2007,Cabo Verde,CPV,475060,1.247593573,1557758964,1024402010,545279858.9,228
2007,YR2007,Cambodia,KHM,13679962,1.489499886,9935578323,5200314924,5643664446,1904
2007,YR2007,Cameroon,CMR,18730282,2.742005436,23924278802,6535600864,6460297271,1604
2007,YR2007,Canada,CAN,32889025,0.971135141,1.59624E+12,4.99131E+11,5.02771E+11,537
2007,YR2007,Cayman Islands,CYM,52280,2.989933458,4621098893,..,..,..
2007,YR2007,Central African Republic,CAF,4198010,1.922623931,1847865107,..,239616991.8,1343
2007,YR2007,Chad,TCD,10818024,3.393016334,8747800297,3202216694,3849613664,322
2007,YR2007,Channel Islands,CHI,154636,1.058376043,..,..,..,..
2007,YR2007,Chile,CHL,16530195,1.068537508,2.02601E+11,58565243509,78242480555,1522
2007,YR2007,China,CHN,1317885000,0.522271866,4.58665E+12,..,1.25806E+12,645
2007,YR2007,Colombia,COL,43737512,1.234478054,2.62527E+11,45089487962,33882152641,3240
2007,YR2007,Comoros,COM,641620,2.396717366,815014248.2,218122304.3,71414384.22,900
2007,YR2007,"Congo, Dem. Rep.",COD,58453683,3.261382602,18428333938,7713529191,6539494271,1543
2007,YR2007,"Congo, Rep.",COG,3876119,3.437512885,10078198964,7418393488,6014868991,1646
2007,YR2007,Costa Rica,CRI,4404628,1.353523048,34265032395,12692188258,10910386063,2926
2007,YR2007,Cote d'Ivoire,CIV,19171237,2.195517817,23060870129,..,9620189719,1348
2007,YR2007,Croatia,HRV,4310217,-0.02185266,64298314188,28233711221,22761205421,1113
2007,YR2007,Cuba,CUB,11251122,-0.089959437,59478833619,9199424329,11917900000,1335
2007,YR2007,Curacao,CUW,144056,1.974862198,..,..,..,..
2007,YR2007,Cyprus,CYP,1063713,1.726368247,24837262362,14255346679,12765499589,498
2007,YR2007,Czech Republic,CZE,10298828,0.583542205,2.0847E+11,1.24018E+11,1.25713E+11,677
2007,YR2007,Denmark,DNK,5461438,0.443466054,3.34101E+11,1.51275E+11,1.64447E+11,703
2007,YR2007,Djibouti,DJI,805451,1.3610091,..,..,..,220
2007,YR2007,Dominica,DMA,70795,0.108823935,463338430.7,..,147844259.3,2083
2007,YR2007,Dominican Republic,DOM,9338861,1.295178505,47716750201,16021055585,11766035397,1410
2007,YR2007,Ecuador,ECU,14296557,1.672866586,62815127109,19043508196,16287685000,2274
2007,YR2007,"Egypt, Arab Rep.",EGY,78232126,1.75170475,1.85677E+11,57975567020,39457092820,18.1
2007,YR2007,El Salvador,SLV,6105810,0.433493449,17990027755,10598266801,4349400000,1784
2007,YR2007,Equatorial Guinea,GNQ,821687,4.631807058,15004855942,6876361415,11584326308,2156
2007,YR2007,Eritrea,ERI,2996536,2.648825363,1659712991,409235979,76071544.72,384
2007,YR2007,Estonia,EST,1340680,-0.456188535,23614406696,16978283472,14052834656,626
2007,YR2007,Eswatini,SWZ,1042652,0.631152444,4176323311,1961369020,2118881696,788
2007,YR2007,Ethiopia,ETH,80674348,2.745954395,22063798449,..,..,848
2007,YR2007,Faroe Islands,FRO,47825,0.069025385,..,..,959770009.4,..
2007,YR2007,Fiji,FJI,836190,0.999972276,3061633387,..,1641930075,2592
2007,YR2007,Finland,FIN,5288720,0.425429832,2.60655E+11,96912344455,1.12217E+11,536
2007,YR2007,France,FRA,64016225,0.618697376,2.66197E+12,7.42147E+11,7.4012E+11,867
2007,YR2007,French Polynesia,PYF,262721,0.653391183,..,..,..,..
2007,YR2007,Gabon,GAB,1472575,2.92318367,13862206745,3053481594,7289977701,1831
2007,YR2007,"Gambia, The",GMB,1639848,2.996114606,1285701374,358683371.3,230768612.3,836
2007,YR2007,Georgia,GEO,3860158,-0.521646734,11677525383,..,3135109249,1026
2007,YR2007,Germany,DEU,82266372,-0.133718573,3.42405E+12,1.21501E+12,1.48217E+12,700
2007,YR2007,Ghana,GHA,22963946,2.5799944,26075356992,10702299648,6089051469,1187
2007,YR2007,Gibraltar,GIB,33517,0.298802027,..,..,..,..
2007,YR2007,Greece,GRC,11048473,0.254757582,3.32061E+11,1.18035E+11,71726594580,652
2007,YR2007,Greenland,GRL,56555,-0.386485847,2297647624,1305346633,814482796.6,..
2007,YR2007,Grenada,GRD,105190,0.24461875,822066708.9,..,209545888.9,2350
